Country,iso_code,date,VaccinationRate,,,,,,,,,total_vaccinations_per_hundred,total_vaccinations_per_hundred,total_vaccinations_per_hundred
Poland,POL,1/11/2022,170789,,,,,,,,,,,
Poland,POL,1/12/2022,164695,,,,,,,,,,,
Poland,POL,1/13/2022,191430,,,,,,,,,,,
Poland,POL,1/14/2022,194305,,,,,,,,,,,
Poland,POL,1/15/2022,183012,,,,,,,,,,,
Poland,POL,1/16/2022,191870,,,,,,,,,,,
Poland,POL,1/17/2022,188813,,,,,,,,,,,
Poland,POL,1/18/2022,180049,,,,,,,,,,,
Poland,POL,1/19/2022,172555,,,,,,,,,,,
Poland,POL,1/20/2022,169074,,,,,,,,,,,
Poland,POL,1/21/2022,162504,,,,,,,,,,,
Poland,POL,1/22/2022,167102,,,,,,,,,,,
Poland,POL,1/23/2022,158994,,,,,,,,,,,
Poland,POL,1/24/2022,154161,,,,,,,,,,,
Poland,POL,1/25/2022,149707,,,,,,,,,,,
Poland,POL,1/26/2022,145515,,,,,,,,,,,
Poland,POL,1/27/2022,136607,,,,,,,,,,,
Poland,POL,1/28/2022,132224,,,,,,,,,,,
Poland,POL,1/29/2022,123521,,,,,,,,,,,
Poland,POL,1/30/2022,127523,,,,,,,,,,,
Poland,POL,1/31/2022,123353,,,,,,,,,,,
Poland,POL,2/1/2022,116689,,,,,,,,,,,
Poland,POL,2/2/2022,109672,,,,,,,,,,,
Poland,POL,2/3/2022,105899,,,,,,,,,,,
Poland,POL,2/4/2022,98699,,,,,,,,,,,
Poland,POL,2/5/2022,100300,,,,,,,,,,,
Poland,POL,2/6/2022,92221,,,,,,,,,,,
Poland,POL,2/7/2022,88832,,,,,,,,,,,
Poland,POL,2/8/2022,84886,,,,,,,,,,,
Poland,POL,2/9/2022,80470,,,,,,,,,,,
Poland,POL,2/10/2022,76542,,,,,,,,,,,
Poland,POL,2/11/2022,72635,,,,,,,,,,,
Poland,POL,2/12/2022,69185,,,,,,,,,,,
Poland,POL,2/13/2022,68724,,,,,,,,,,,
Poland,POL,2/14/2022,65052,,,,,,,,,,,
Poland,POL,2/15/2022,60111,,,,,,,,,,,
Poland,POL,2/16/2022,58664,,,,,,,,,,,
Poland,POL,2/17/2022,57224,,,,,,,,,,,
Poland,POL,2/18/2022,53990,,,,,,,,,,,
Poland,POL,2/19/2022,51556,,,,,,,,,,,
Poland,POL,2/20/2022,51240,,,,,,,,,,,
Poland,POL,2/21/2022,50339,,,,,,,,,,,
Poland,POL,2/22/2022,49984,,,,,,,,,,,
Poland,POL,2/23/2022,45921,,,,,,,,,,,
Poland,POL,2/24/2022,42490,,,,,,,,,,,
Poland,POL,2/25/2022,40893,,,,,,,,,,,
Poland,POL,2/26/2022,39486,,,,,,,,,,,
Poland,POL,2/27/2022,39205,,,,,,,,,,,
Poland,POL,2/28/2022,37907,,,,,,,,,,,
Poland,POL,3/1/2022,35568,,,,,,,,,,,
Poland,POL,3/2/2022,33059,,,,,,,,,,,
Poland,POL,3/3/2022,30629,,,,,,,,,,,
Poland,POL,3/4/2022,28216,,,,,,,,,,,
Poland,POL,3/5/2022,26446,,,,,,,,,,,
Poland,POL,3/6/2022,27333,,,,,,,,,,,
Poland,POL,3/7/2022,24781,,,,,,,,,,,
Poland,POL,3/8/2022,23534,,,,,,,,,,,
Poland,POL,3/9/2022,22536,,,,,,,,,,,
Poland,POL,3/10/2022,21805,,,,,,,,,,,
Poland,POL,3/11/2022,20770,,,,,,,,,,,
Poland,POL,3/12/2022,19683,,,,,,,,,,,
Poland,POL,3/13/2022,19385,,,,,,,,,,,
Poland,POL,3/14/2022,20491,,,,,,,,,,,
Poland,POL,3/15/2022,20294,,,,,,,,,,,
Poland,POL,3/16/2022,19833,,,,,,,,,,,
Poland,POL,3/17/2022,19236,,,,,,,,,,,
Poland,POL,3/18/2022,17396,,,,,,,,,,,
Poland,POL,3/19/2022,19301,,,,,,,,,,,
Poland,POL,3/20/2022,18282,,,,,,,,,,,
Poland,POL,3/21/2022,17668,,,,,,,,,,,
Poland,POL,3/22/2022,17125,,,,,,,,,,,
Poland,POL,3/23/2022,16554,,,,,,,,,,,
Poland,POL,3/24/2022,16051,,,,,,,,,,,
Poland,POL,3/25/2022,16568,,,,,,,,,,,
Poland,POL,3/26/2022,14805,,,,,,,,,,,
Poland,POL,3/27/2022,14721,,,,,,,,,,,
Poland,POL,3/28/2022,14467,,,,,,,,,,,
Poland,POL,3/29/2022,14141,,,,,,,,,,,
Portugal,PRT,12/27/2020,,,,,,,,,,,,
Portugal,PRT,12/28/2020,2791,,,,,,,,,,,
Portugal,PRT,12/29/2020,7702,,,,,,,,,,,
Portugal,PRT,12/30/2020,8527,,,,,,,,,,,
Portugal,PRT,12/31/2020,6946,,,,,,,,,,,
Portugal,PRT,1/1/2021,5557,,,,,,,,,,,
Portugal,PRT,1/2/2021,4631,,,,,,,,,,,
Portugal,PRT,1/3/2021,3970,,,,,,,,,,,
Portugal,PRT,1/4/2021,3702,,,,,,,,,,,
Portugal,PRT,1/5/2021,3724,,,,,,,,,,,
Portugal,PRT,1/6/2021,4416,,,,,,,,,,,
Portugal,PRT,1/7/2021,5572,,,,,,,,,,,
Portugal,PRT,1/8/2021,5929,,,,,,,,,,,
Portugal,PRT,1/9/2021,5943,,,,,,,,,,,
Portugal,PRT,1/10/2021,5949,,,,,,,,,,,
Portugal,PRT,1/11/2021,7363,,,,,,,,,,,
Portugal,PRT,1/12/2021,7094,,,,,,,,,,,
Portugal,PRT,1/13/2021,6920,,,,,,,,,,,
Portugal,PRT,1/14/2021,7041,,,,,,,,,,,
Portugal,PRT,1/15/2021,7753,,,,,,,,,,,
Portugal,PRT,1/16/2021,7959,,,,,,,,,,,
Portugal,PRT,1/17/2021,8120,,,,,,,,,,,
Portugal,PRT,1/18/2021,7351,,,,,,,,,,,
Portugal,PRT,1/19/2021,9186,,,,,,,,,,,
Portugal,PRT,1/20/2021,11348,,,,,,,,,,,
Portugal,PRT,1/21/2021,14484,,,,,,,,,,,
Portugal,PRT,1/22/2021,17166,,,,,,,,,,,
Portugal,PRT,1/23/2021,19060,,,,,,,,,,,
Portugal,PRT,1/24/2021,19490,,,,,,,,,,,
Portugal,PRT,1/25/2021,19271,,,,,,,,,,,
Portugal,PRT,1/26/2021,16438,,,,,,,,,,,
Portugal,PRT,1/27/2021,14435,,,,,,,,,,,
Portugal,PRT,1/28/2021,12219,,,,,,,,,,,
Portugal,PRT,1/29/2021,11287,,,,,,,,,,,
Portugal,PRT,1/30/2021,11244,,,,,,,,,,,
Portugal,PRT,1/31/2021,11582,,,,,,,,,,,
Portugal,PRT,2/1/2021,15541,,,,,,,,,,,
Portugal,PRT,2/2/2021,15492,,,,,,,,,,,
Portugal,PRT,2/3/2021,14622,,,,,,,,,,,
Portugal,PRT,2/4/2021,14004,,,,,,,,,,,
Portugal,PRT,2/5/2021,13352,,,,,,,,,,,
Portugal,PRT,2/6/2021,13383,,,,,,,,,,,
Portugal,PRT,2/7/2021,12708,,,,,,,,,,,
Portugal,PRT,2/8/2021,8846,,,,,,,,,,,
Portugal,PRT,2/9/2021,8884,,,,,,,,,,,
Portugal,PRT,2/10/2021,9780,,,,,,,,,,,
Portugal,PRT,2/11/2021,10875,,,,,,,,,,,
Portugal,PRT,2/12/2021,13294,,,,,,,,,,,
Portugal,PRT,2/13/2021,16486,,,,,,,,,,,
Portugal,PRT,2/14/2021,18795,,,,,,,,,,,
Portugal,PRT,2/15/2021,20111,,,,,,,,,,,
Portugal,PRT,2/16/2021,21104,,,,,,,,,,,
Portugal,PRT,2/17/2021,21311,,,,,,,,,,,
Portugal,PRT,2/18/2021,21516,,,,,,,,,,,
Portugal,PRT,2/19/2021,22635,,,,,,,,,,,
Portugal,PRT,2/20/2021,22738,,,,,,,,,,,
Portugal,PRT,2/21/2021,22890,,,,,,,,,,,
Portugal,PRT,2/22/2021,22061,,,,,,,,,,,
Portugal,PRT,2/23/2021,22529,,,,,,,,,,,
Portugal,PRT,2/24/2021,23940,,,,,,,,,,,
Portugal,PRT,2/25/2021,25258,,,,,,,,,,,
Portugal,PRT,2/26/2021,25937,,,,,,,,,,,
Portugal,PRT,2/27/2021,26381,,,,,,,,,,,
Portugal,PRT,2/28/2021,27094,,,,,,,,,,,
Portugal,PRT,3/1/2021,28331,,,,,,,,,,,
Portugal,PRT,3/2/2021,28634,,,,,,,,,,,
Portugal,PRT,3/3/2021,27105,,,,,,,,,,,
Portugal,PRT,3/4/2021,26634,,,,,,,,,,,
Portugal,PRT,3/5/2021,26400,,,,,,,,,,,
Portugal,PRT,3/6/2021,26253,,,,,,,,,,,
Portugal,PRT,3/7/2021,25270,,,,,,,,,,,
Portugal,PRT,3/8/2021,24801,,,,,,,,,,,
Portugal,PRT,3/9/2021,24063,,,,,,,,,,,
Portugal,PRT,3/10/2021,23388,,,,,,,,,,,
Portugal,PRT,3/11/2021,22727,,,,,,,,,,,
Portugal,PRT,3/12/2021,21595,,,,,,,,,,,
Portugal,PRT,3/13/2021,20715,,,,,,,,,,,
Portugal,PRT,3/14/2021,20592,,,,,,,,,,,
Portugal,PRT,3/15/2021,21310,,,,,,,,,,,
Portugal,PRT,3/16/2021,23307,,,,,,,,,,,
Portugal,PRT,3/17/2021,22809,,,,,,,,,,,
Portugal,PRT,3/18/2021,24347,,,,,,,,,,,
Portugal,PRT,3/19/2021,25797,,,,,,,,,,,
Portugal,PRT,3/20/2021,27392,,,,,,,,,,,
Portugal,PRT,3/21/2021,28359,,,,,,,,,,,
Portugal,PRT,3/22/2021,27629,,,,,,,,,,,
Portugal,PRT,3/23/2021,26594,,,,,,,,,,,
Portugal,PRT,3/24/2021,28709,,,,,,,,,,,
Portugal,PRT,3/25/2021,29858,,,,,,,,,,,
Portugal,PRT,3/26/2021,33595,,,,,,,,,,,
Portugal,PRT,3/27/2021,31574,,,,,,,,,,,
Portugal,PRT,3/28/2021,37338,,,,,,,,,,,
Portugal,PRT,3/29/2021,40097,,,,,,,,,,,
Portugal,PRT,3/30/2021,40929,,,,,,,,,,,
Portugal,PRT,3/31/2021,42163,,,,,,,,,,,
Portugal,PRT,4/1/2021,39475,,,,,,,,,,,
Portugal,PRT,4/2/2021,41167,,,,,,,,,,,
Portugal,PRT,4/3/2021,41842,,,,,,,,,,,
Portugal,PRT,4/4/2021,35345,,,,,,,,,,,
Portugal,PRT,4/5/2021,32015,,,,,,,,,,,
Portugal,PRT,4/6/2021,33315,,,,,,,,,,,
Portugal,PRT,4/7/2021,34568,,,,,,,,,,,
Portugal,PRT,4/8/2021,40021,,,,,,,,,,,
Portugal,PRT,4/9/2021,38194,,,,,,,,,,,
Portugal,PRT,4/10/2021,43069,,,,,,,,,,,
Portugal,PRT,4/11/2021,42352,,,,,,,,,,,
Portugal,PRT,4/12/2021,44500,,,,,,,,,,,
Portugal,PRT,4/13/2021,44406,,,,,,,,,,,
Portugal,PRT,4/14/2021,45050,,,,,,,,,,,
Portugal,PRT,4/15/2021,45293,,,,,,,,,,,
Portugal,PRT,4/16/2021,45172,,,,,,,,,,,
Portugal,PRT,4/17/2021,44920,,,,,,,,,,,
Portugal,PRT,4/18/2021,60050,,,,,,,,,,,
Portugal,PRT,4/19/2021,68793,,,,,,,,,,,
Portugal,PRT,4/20/2021,68847,,,,,,,,,,,
Portugal,PRT,4/21/2021,67988,,,,,,,,,,,
Portugal,PRT,4/22/2021,66604,,,,,,,,,,,
Portugal,PRT,4/23/2021,66342,,,,,,,,,,,
Portugal,PRT,4/24/2021,67736,,,,,,,,,,,
Portugal,PRT,4/25/2021,56993,,,,,,,,,,,
Portugal,PRT,4/26/2021,50234,,,,,,,,,,,
Portugal,PRT,4/27/2021,52596,,,,,,,,,,,
Portugal,PRT,4/28/2021,54191,,,,,,,,,,,
Portugal,PRT,4/29/2021,56892,,,,,,,,,,,
Portugal,PRT,4/30/2021,58749,,,,,,,,,,,
Portugal,PRT,5/1/2021,59998,,,,,,,,,,,
Portugal,PRT,5/2/2021,61125,,,,,,,,,,,
Portugal,PRT,5/3/2021,62513,,,,,,,,,,,
Portugal,PRT,5/4/2021,64821,,,,,,,,,,,
Portugal,PRT,5/5/2021,68782,,,,,,,,,,,
Portugal,PRT,5/6/2021,71376,,,,,,,,,,,
Portugal,PRT,5/7/2021,74264,,,,,,,,,,,
Portugal,PRT,5/8/2021,76828,,,,,,,,,,,
Portugal,PRT,5/9/2021,81254,,,,,,,,,,,
Portugal,PRT,5/10/2021,84677,,,,,,,,,,,
Portugal,PRT,5/11/2021,86603,,,,,,,,,,,
Portugal,PRT,5/12/2021,85490,,,,,,,,,,,
Portugal,PRT,5/13/2021,82271,,,,,,,,,,,
Portugal,PRT,5/14/2021,78196,,,,,,,,,,,
Portugal,PRT,5/15/2021,74709,,,,,,,,,,,
Portugal,PRT,5/16/2021,81475,,,,,,,,,,,
Portugal,PRT,5/17/2021,85284,,,,,,,,,,,
Portugal,PRT,5/18/2021,83845,,,,,,,,,,,
Portugal,PRT,5/19/2021,85300,,,,,,,,,,,
Portugal,PRT,5/20/2021,86856,,,,,,,,,,,
Portugal,PRT,5/21/2021,88307,,,,,,,,,,,
Portugal,PRT,5/22/2021,89109,,,,,,,,,,,
Portugal,PRT,5/23/2021,80711,,,,,,,,,,,
Portugal,PRT,5/24/2021,75397,,,,,,,,,,,
Portugal,PRT,5/25/2021,75323,,,,,,,,,,,
Portugal,PRT,5/26/2021,73795,,,,,,,,,,,
Portugal,PRT,5/27/2021,75016,,,,,,,,,,,
Portugal,PRT,5/28/2021,77354,,,,,,,,,,,
Portugal,PRT,5/29/2021,79969,,,,,,,,,,,
Portugal,PRT,5/30/2021,80281,,,,,,,,,,,
Portugal,PRT,5/31/2021,80455,,,,,,,,,,,
Portugal,PRT,6/1/2021,80765,,,,,,,,,,,
Portugal,PRT,6/2/2021,83616,,,,,,,,,,,
Portugal,PRT,6/3/2021,83850,,,,,,,,,,,
Portugal,PRT,6/4/2021,79939,,,,,,,,,,,
Portugal,PRT,6/5/2021,78070,,,,,,,,,,,
Portugal,PRT,6/6/2021,79167,,,,,,,,,,,
Portugal,PRT,6/7/2021,81662,,,,,,,,,,,
Portugal,PRT,6/8/2021,86533,,,,,,,,,,,
Portugal,PRT,6/9/2021,87497,,,,,,,,,,,
Portugal,PRT,6/10/2021,88902,,,,,,,,,,,
Portugal,PRT,6/11/2021,94723,,,,,,,,,,,
Portugal,PRT,6/12/2021,89833,,,,,,,,,,,
Portugal,PRT,6/13/2021,88418,,,,,,,,,,,
Portugal,PRT,6/14/2021,87603,,,,,,,,,,,
Portugal,PRT,6/15/2021,86025,,,,,,,,,,,
Portugal,PRT,6/16/2021,87013,,,,,,,,,,,
Portugal,PRT,6/17/2021,88687,,,,,,,,,,,
Portugal,PRT,6/18/2021,96678,,,,,,,,,,,
Portugal,PRT,6/19/2021,95878,,,,,,,,,,,
Portugal,PRT,6/20/2021,105514,,,,,,,,,,,
Portugal,PRT,6/21/2021,104983,,,,,,,,,,,
Portugal,PRT,6/22/2021,96118,,,,,,,,,,,
Portugal,PRT,6/23/2021,96718,,,,,,,,,,,
Portugal,PRT,6/24/2021,96643,,,,,,,,,,,
Portugal,PRT,6/25/2021,88509,,,,,,,,,,,
Portugal,PRT,6/26/2021,96907,,,,,,,,,,,
Portugal,PRT,6/27/2021,91136,,,,,,,,,,,
Portugal,PRT,6/28/2021,103444,,,,,,,,,,,
Portugal,PRT,6/29/2021,115384,,,,,,,,,,,
Portugal,PRT,6/30/2021,117025,,,,,,,,,,,
Portugal,PRT,7/1/2021,118111,,,,,,,,,,,
Portugal,PRT,7/2/2021,119071,,,,,,,,,,,
Portugal,PRT,7/3/2021,120282,,,,,,,,,,,
Portugal,PRT,7/4/2021,123143,,,,,,,,,,,
Portugal,PRT,7/5/2021,117619,,,,,,,,,,,
Portugal,PRT,7/6/2021,122145,,,,,,,,,,,
Portugal,PRT,7/7/2021,127944,,,,,,,,,,,
Portugal,PRT,7/8/2021,132529,,,,,,,,,,,
Portugal,PRT,7/9/2021,137113,,,,,,,,,,,
Portugal,PRT,7/10/2021,141698,,,,,,,,,,,
Portugal,PRT,7/11/2021,146282,,,,,,,,,,,
Portugal,PRT,7/12/2021,150867,,,,,,,,,,,
Portugal,PRT,7/13/2021,146824,,,,,,,,,,,
Portugal,PRT,7/14/2021,140621,,,,,,,,,,,
Portugal,PRT,7/15/2021,136355,,,,,,,,,,,
Portugal,PRT,7/16/2021,131516,,,,,,,,,,,
Portugal,PRT,7/17/2021,126607,,,,,,,,,,,
Portugal,PRT,7/18/2021,119174,,,,,,,,,,,
Portugal,PRT,7/19/2021,109755,,,,,,,,,,,
Portugal,PRT,7/20/2021,107134,,,,,,,,,,,
Portugal,PRT,7/21/2021,104828,,,,,,,,,,,
Portugal,PRT,7/22/2021,101333,,,,,,,,,,,
Portugal,PRT,7/23/2021,99346,,,,,,,,,,,
Portugal,PRT,7/24/2021,97465,,,,,,,,,,,
Portugal,PRT,7/25/2021,96844,,,,,,,,,,,
Portugal,PRT,7/26/2021,95679,,,,,,,,,,,
Portugal,PRT,7/27/2021,93767,,,,,,,,,,,
Portugal,PRT,7/28/2021,91836,,,,,,,,,,,
Portugal,PRT,7/29/2021,90613,,,,,,,,,,,
Portugal,PRT,7/30/2021,88524,,,,,,,,,,,
Portugal,PRT,7/31/2021,87204,,,,,,,,,,,
Portugal,PRT,8/1/2021,85635,,,,,,,,,,,
Portugal,PRT,8/2/2021,86598,,,,,,,,,,,
Portugal,PRT,8/3/2021,86585,,,,,,,,,,,
Portugal,PRT,8/4/2021,86521,,,,,,,,,,,
Portugal,PRT,8/5/2021,89180,,,,,,,,,,,
Portugal,PRT,8/6/2021,91278,,,,,,,,,,,
Portugal,PRT,8/7/2021,92344,,,,,,,,,,,
Portugal,PRT,8/8/2021,93007,,,,,,,,,,,
Portugal,PRT,8/9/2021,91305,,,,,,,,,,,
Portugal,PRT,8/10/2021,91324,,,,,,,,,,,
Portugal,PRT,8/11/2021,93557,,,,,,,,,,,
Portugal,PRT,8/12/2021,91656,,,,,,,,,,,
Portugal,PRT,8/13/2021,90044,,,,,,,,,,,
Portugal,PRT,8/14/2021,92542,,,,,,,,,,,
Portugal,PRT,8/15/2021,94861,,,,,,,,,,,
Portugal,PRT,8/16/2021,95512,,,,,,,,,,,
Portugal,PRT,8/17/2021,97248,,,,,,,,,,,
Portugal,PRT,8/18/2021,94393,,,,,,,,,,,
Portugal,PRT,8/19/2021,92535,,,,,,,,,,,
Portugal,PRT,8/20/2021,90163,,,,,,,,,,,
Portugal,PRT,8/21/2021,84684,,,,,,,,,,,
Portugal,PRT,8/22/2021,88229,,,,,,,,,,,
Portugal,PRT,8/23/2021,86052,,,,,,,,,,,
Portugal,PRT,8/24/2021,81901,,,,,,,,,,,
Portugal,PRT,8/25/2021,79008,,,,,,,,,,,
Portugal,PRT,8/26/2021,76799,,,,,,,,,,,
Portugal,PRT,8/27/2021,74044,,,,,,,,,,,
Portugal,PRT,8/28/2021,71185,,,,,,,,,,,
Portugal,PRT,8/29/2021,64087,,,,,,,,,,,
Portugal,PRT,8/30/2021,62026,,,,,,,,,,,
Portugal,PRT,8/31/2021,59931,,,,,,,,,,,
Portugal,PRT,9/1/2021,58532,,,,,,,,,,,
Portugal,PRT,9/2/2021,57100,,,,,,,,,,,
Portugal,PRT,9/3/2021,56276,,,,,,,,,,,
Portugal,PRT,9/4/2021,59379,,,,,,,,,,,
Portugal,PRT,9/5/2021,59789,,,,,,,,,,,
Portugal,PRT,9/6/2021,61667,,,,,,,,,,,
Portugal,PRT,9/7/2021,60522,,,,,,,,,,,
Portugal,PRT,9/8/2021,59213,,,,,,,,,,,
Portugal,PRT,9/9/2021,57315,,,,,,,,,,,
Portugal,PRT,9/10/2021,56177,,,,,,,,,,,
Portugal,PRT,9/11/2021,50340,,,,,,,,,,,
Portugal,PRT,9/12/2021,56621,,,,,,,,,,,
Portugal,PRT,9/13/2021,54085,,,,,,,,,,,
Portugal,PRT,9/14/2021,55316,,,,,,,,,,,
Portugal,PRT,9/15/2021,54417,,,,,,,,,,,
Portugal,PRT,9/16/2021,53630,,,,,,,,,,,
Portugal,PRT,9/17/2021,52735,,,,,,,,,,,
Portugal,PRT,9/18/2021,51942,,,,,,,,,,,
Portugal,PRT,9/19/2021,39033,,,,,,,,,,,
Portugal,PRT,9/20/2021,38190,,,,,,,,,,,
Portugal,PRT,9/21/2021,40390,,,,,,,,,,,
Portugal,PRT,9/22/2021,38937,,,,,,,,,,,
Portugal,PRT,9/23/2021,35485,,,,,,,,,,,
Portugal,PRT,9/24/2021,32033,,,,,,,,,,,
Portugal,PRT,9/25/2021,28581,,,,,,,,,,,
Portugal,PRT,9/26/2021,25129,,,,,,,,,,,
Portugal,PRT,9/27/2021,25189,,,,,,,,,,,
Portugal,PRT,9/28/2021,16732,,,,,,,,,,,
Portugal,PRT,9/29/2021,14802,,,,,,,,,,,
Portugal,PRT,9/30/2021,14872,,,,,,,,,,,
Portugal,PRT,10/1/2021,14941,,,,,,,,,,,
Portugal,PRT,10/2/2021,15011,,,,,,,,,,,
Portugal,PRT,10/3/2021,15081,,,,,,,,,,,
Portugal,PRT,10/4/2021,11639,,,,,,,,,,,
Portugal,PRT,10/5/2021,11163,,,,,,,,,,,
Portugal,PRT,10/6/2021,10687,,,,,,,,,,,
Portugal,PRT,10/7/2021,10211,,,,,,,,,,,
Portugal,PRT,10/8/2021,9735,,,,,,,,,,,
Portugal,PRT,10/9/2021,9259,,,,,,,,,,,
Portugal,PRT,10/10/2021,8783,,,,,,,,,,,
Portugal,PRT,10/11/2021,8307,,,,,,,,,,,
Portugal,PRT,10/12/2021,8236,,,,,,,,,,,
Portugal,PRT,10/13/2021,8165,,,,,,,,,,,
Portugal,PRT,10/14/2021,8095,,,,,,,,,,,
Portugal,PRT,10/15/2021,8024,,,,,,,,,,,
Portugal,PRT,10/16/2021,7953,,,,,,,,,,,
Portugal,PRT,10/17/2021,7883,,,,,,,,,,,
Portugal,PRT,10/18/2021,7812,,,,,,,,,,,
Portugal,PRT,10/19/2021,7577,,,,,,,,,,,
Portugal,PRT,10/20/2021,7341,,,,,,,,,,,
Portugal,PRT,10/21/2021,7106,,,,,,,,,,,
Portugal,PRT,10/22/2021,6870,,,,,,,,,,,
Portugal,PRT,10/23/2021,6635,,,,,,,,,,,
Portugal,PRT,10/24/2021,6400,,,,,,,,,,,
Portugal,PRT,10/25/2021,6164,,,,,,,,,,,
Portugal,PRT,10/26/2021,5928,,,,,,,,,,,
Portugal,PRT,10/27/2021,5692,,,,,,,,,,,
Portugal,PRT,10/28/2021,5456,,,,,,,,,,,
Portugal,PRT,10/29/2021,5221,,,,,,,,,,,
Portugal,PRT,10/30/2021,4985,,,,,,,,,,,
Portugal,PRT,10/31/2021,4749,,,,,,,,,,,
Portugal,PRT,11/1/2021,4513,,,,,,,,,,,
Portugal,PRT,11/2/2021,4352,,,,,,,,,,,
Portugal,PRT,11/3/2021,4192,,,,,,,,,,,
Portugal,PRT,11/4/2021,4031,,,,,,,,,,,
Portugal,PRT,11/5/2021,3871,,,,,,,,,,,
Portugal,PRT,11/6/2021,3710,,,,,,,,,,,
Portugal,PRT,11/7/2021,3550,,,,,,,,,,,
Portugal,PRT,11/8/2021,3389,,,,,,,,,,,
Portugal,PRT,11/9/2021,21381,,,,,,,,,,,
Portugal,PRT,11/10/2021,39373,,,,,,,,,,,
Portugal,PRT,11/11/2021,57365,,,,,,,,,,,
Portugal,PRT,11/12/2021,65738,,,,,,,,,,,
Portugal,PRT,11/13/2021,70611,,,,,,,,,,,
Portugal,PRT,11/14/2021,75484,,,,,,,,,,,
Portugal,PRT,11/15/2021,78609,,,,,,,,,,,
Portugal,PRT,11/16/2021,60133,,,,,,,,,,,
Portugal,PRT,11/17/2021,47363,,,,,,,,,,,
Portugal,PRT,11/18/2021,34594,,,,,,,,,,,
Portugal,PRT,11/19/2021,31443,,,,,,,,,,,
Portugal,PRT,11/20/2021,31793,,,,,,,,,,,
Portugal,PRT,11/21/2021,32143,,,,,,,,,,,
Portugal,PRT,11/22/2021,32106,,,,,,,,,,,
Portugal,PRT,11/23/2021,35677,,,,,,,,,,,
Portugal,PRT,11/24/2021,37113,,,,,,,,,,,
Portugal,PRT,11/25/2021,38549,,,,,,,,,,,
Portugal,PRT,11/26/2021,47128,,,,,,,,,,,
Portugal,PRT,11/27/2021,55707,,,,,,,,,,,
Portugal,PRT,11/28/2021,54395,,,,,,,,,,,
Portugal,PRT,11/29/2021,55218,,,,,,,,,,,
Portugal,PRT,11/30/2021,62320,,,,,,,,,,,
Portugal,PRT,12/1/2021,64489,,,,,,,,,,,
Portugal,PRT,12/2/2021,66863,,,,,,,,,,,
Portugal,PRT,12/3/2021,62598,,,,,,,,,,,
Portugal,PRT,12/4/2021,56895,,,,,,,,,,,
Portugal,PRT,12/5/2021,61997,,,,,,,,,,,
Portugal,PRT,12/6/2021,68244,,,,,,,,,,,
Portugal,PRT,12/7/2021,68846,,,,,,,,,,,
Portugal,PRT,12/8/2021,68935,,,,,,,,,,,
Portugal,PRT,12/9/2021,69780,,,,,,,,,,,
Portugal,PRT,12/10/2021,69561,,,,,,,,,,,
Portugal,PRT,12/11/2021,70270,,,,,,,,,,,
Portugal,PRT,12/12/2021,70535,,,,,,,,,,,
Portugal,PRT,12/13/2021,70206,,,,,,,,,,,
Portugal,PRT,12/14/2021,70572,,,,,,,,,,,
Portugal,PRT,12/15/2021,69078,,,,,,,,,,,
Portugal,PRT,12/16/2021,65683,,,,,,,,,,,
Portugal,PRT,12/17/2021,63694,,,,,,,,,,,
Portugal,PRT,12/18/2021,65028,,,,,,,,,,,
Portugal,PRT,12/19/2021,56068,,,,,,,,,,,
Portugal,PRT,12/20/2021,46467,,,,,,,,,,,
Portugal,PRT,12/21/2021,45817,,,,,,,,,,,
Portugal,PRT,12/22/2021,49590,,,,,,,,,,,
Portugal,PRT,12/23/2021,53839,,,,,,,,,,,
Portugal,PRT,12/24/2021,50370,,,,,,,,,,,
Portugal,PRT,12/25/2021,39744,,,,,,,,,,,
Portugal,PRT,12/26/2021,38943,,,,,,,,,,,
Portugal,PRT,12/27/2021,38232,,,,,,,,,,,
Portugal,PRT,12/28/2021,39297,,,,,,,,,,,
Portugal,PRT,12/29/2021,40744,,,,,,,,,,,
Portugal,PRT,12/30/2021,42994,,,,,,,,,,,
Portugal,PRT,12/31/2021,46646,,,,,,,,,,,
Portugal,PRT,1/1/2022,46646,,,,,,,,,,,
Portugal,PRT,1/2/2022,46646,,,,,,,,,,,
Portugal,PRT,1/3/2022,58676,,,,,,,,,,,
Portugal,PRT,1/4/2022,59403,,,,,,,,,,,
Portugal,PRT,1/5/2022,58151,,,,,,,,,,,
Portugal,PRT,1/6/2022,57815,,,,,,,,,,,
Portugal,PRT,1/7/2022,55694,,,,,,,,,,,
Portugal,PRT,1/8/2022,62680,,,,,,,,,,,
Portugal,PRT,1/9/2022,68294,,,,,,,,,,,
Portugal,PRT,1/10/2022,60224,,,,,,,,,,,
Portugal,PRT,1/11/2022,62865,,,,,,,,,,,
Portugal,PRT,1/12/2022,63694,,,,,,,,,,,
Portugal,PRT,1/13/2022,63136,,,,,,,,,,,
Portugal,PRT,1/14/2022,68926,,,,,,,,,,,
Portugal,PRT,1/15/2022,71507,,,,,,,,,,,
Portugal,PRT,1/16/2022,74791,,,,,,,,,,,
Portugal,PRT,1/17/2022,81152,,,,,,,,,,,
Portugal,PRT,1/18/2022,82034,,,,,,,,,,,
Portugal,PRT,1/19/2022,81407,,,,,,,,,,,
Portugal,PRT,1/20/2022,80494,,,,,,,,,,,
Portugal,PRT,1/21/2022,79504,,,,,,,,,,,
